Group,Organization,Model,Name,Metadata,Catalog,NCML,FTP,Contact,EMAIL,Summary
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2005_3D_final_run_with_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UMASS_FVCOM/2005_3D_final_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UMASS_FVCOM.2005_3D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2005_3D_final_run_with_waves/,Changsheng Chen,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2005_3D_final_run_with_waves/,A 3D hindcast of 2005 Storm using SWAVE+FVCOM on the Scituate mesh (includes waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2005_3D_preliminary_run_1_without_waves,NA,NA,NA,NA,Changsheng Chen,NA,A 3D hindcast of 2005 Storm using FVCOM on the Scituate mesh (does not include waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2005_3D_preliminary_run_3_waves_only,NA,NA,NA,NA,Changsheng Chen,NA,A 3D hindcast of 2005 Storm using SWAVE on the Scituate mesh (does not include circulation).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2005_3D_preliminary_run_2_with_waves,NA,NA,NA,NA,Changsheng Chen,NA,A 3D hindcast of 2005 Storm using SWAVE+FVCOM on the Scituate mesh (includes waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2007_3D_final_run_without_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UMASS_FVCOM.2007_3D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_without_waves/,Changsheng Chen,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_without_waves/,A 3D hindcast of 2007 Storm using FVCOM on the Scituate mesh (does not include waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2007_3D_final_run_waves_only,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_waves_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UMASS_FVCOM.2007_3D_final_run_waves_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_waves_only/,Changsheng Chen,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_waves_only/,A 3D hindcast of 2007 Storm using SWAVE on the Scituate mesh (does not include circulation).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2007_3D_final_run_with_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UMASS_FVCOM.2007_3D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_with_waves/,Changsheng Chen,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UMASS_FVCOM/2007_3D_final_run_with_waves/,A 3D hindcast of 2007 Storm using SWAVE+FVCOM on the Scituate mesh (includes waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2007_3D_preliminary_run_1_without_waves,NA,NA,NA,NA,Changsheng Chen,NA,A 3D hindcast of 2007 Storm using FVCOM on the Scituate mesh (does not include waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2007_3D_preliminary_run_3_waves_only,NA,NA,NA,NA,Changsheng Chen,NA,A 3D hindcast of 2007 Storm using SWAVE on the Scituate mesh (does not include circulation).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2007_3D_preliminary_run_2_with_waves,NA,NA,NA,NA,Changsheng Chen,NA,A 3D hindcast of 2007 Storm using SWAVE+FVCOM on the Scituate mesh (includes waves).
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,2010_12_storm,NA,NA,NA,NA,Changsheng Chen,NA,
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,gom3_wave,NA,NA,NA,NA,Changsheng Chen,NA,
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,gom3_wave_spectra,NA,NA,NA,NA,Changsheng Chen,NA,
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,sci_v11_tide20100501_fine_grid1,NA,NA,NA,NA,Changsheng Chen,NA,
inundation_extratropical,University of Massachusetts - Dartmouth,FVCOM,sci_v9_tide20100710,NA,NA,NA,NA,Changsheng Chen,NA,
inundation_extratropical,University of Notre Dame,ADCIRC,2005_2D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_without_waves/Model_Metadata_2005Storm.Scituate.h.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2005_2D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_without_waves/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_without_waves/,A 2D hindcast of 2005 Storm using ADCIRC on the Scituate mesh (does not include waves).
inundation_extratropical,University of Notre Dame,ADCIRC,2005_2D_final_run_wave_model_only_without_circulation,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_wave_model_only_without_circulation/Model_Metadata_2005Storm.Scituate.sw.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_wave_model_only_without_circulation/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2005_2D_final_run_wave_model_only_without_circulation,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_wave_model_only_without_circulation/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_wave_model_only_without_circulation/,A hindcast of 2005 Storm using SWAN on the Scituate mesh (does not include circulation).
inundation_extratropical,University of Notre Dame,ADCIRC,2005_2D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_with_waves/Model_Metadata_2005Storm.Scituate.wva.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2005_2D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_with_waves/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2005_2D_final_run_with_waves/,A 2D hindcast of 2005 Storm using SWAN+ADCIRC on the Scituate mesh (includes waves).
inundation_extratropical,University of Notre Dame,ADCIRC,2007_2D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_without_waves/Model_Metadata_2007Storm.Scituate.h.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2007_2D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_without_waves/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_without_waves/,A 2D hindcast of 2007 Storm using ADCIRC on the Scituate mesh (does not include waves).
inundation_extratropical,University of Notre Dame,ADCIRC,2007_2D_final_run_wave_model_only_without_circulation,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_wave_model_only_without_circulation/Model_Metadata_2007Storm.Scituate.sw.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_wave_model_only_without_circulation/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2007_2D_final_run_wave_model_only_without_circulation,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_wave_model_only_without_circulation/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_wave_model_only_without_circulation/,A hindcast of 2007 Storm using SWAN on the Scituate mesh (does not include circulation).
inundation_extratropical,University of Notre Dame,ADCIRC,2007_2D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_with_waves/Model_Metadata_2007Storm.Scituate.wva.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2007_2D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_with_waves/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2007_2D_final_run_with_waves/,A 2D hindcast of 2007 Storm using SWAN+ADCIRC on the Scituate mesh (includes waves).
inundation_extratropical,University of Notre Dame,ADCIRC,2010_2D_final_run_tides_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2010_2D_final_run_tides_only/Model_Metadata_2010Tides.Scituate.t.docx,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/UND_ADCIRC/2010_2D_final_run_tides_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.UND_ADCIRC.2010_2D_final_run_tides_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2010_2D_final_run_tides_only/,Aaron Donahue,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/UND_ADCIRC/2010_2D_final_run_tides_only/,A 2D hindcast of Tides (portion of 2010) using ADCIRC on the Scituate mesh (does not include waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2005_2D_final_run_waves_only,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_waves_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2005_2D_final_run_waves_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_waves_only/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_waves_only/,A hindcast of 2005 Storm using WWMII on the Scituate mesh (does not include circulation).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2005_2D_final_run_with_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2005_2D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_with_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_with_waves/,A 2D hindcast of 2005 Storm using WWMII+SELFE on the Scituate mesh (includes waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2005_2D_final_run_without_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2005_2D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_without_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_final_run_without_waves/,A 2D hindcast of 2005 Storm using SELFE on the Scituate mesh (does not include waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2005_2D_preliminary_run_waves_only,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_waves_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2005_2D_preliminary_run_waves_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_waves_only/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_waves_only/,A hindcast of 2005 Storm using WWMII on the Scituate mesh (does not include circulation).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2005_2D_preliminary_run_with_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2005_2D_preliminary_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_with_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_with_waves/,A 2D hindcast of 2005 Storm using WWMII+SELFE on the Scituate mesh (includes waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2005_2D_preliminary_run_without_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2005_2D_preliminary_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_without_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2005_2D_preliminary_run_without_waves/,A 2D hindcast of 2005 Storm using SELFE on the Scituate mesh (does not include waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2007_2D_final_run_waves_only,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_waves_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2007_2D_final_run_waves_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_waves_only/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_waves_only/,A hindcast of 2007 Storm using WWMII on the Scituate mesh (does not include circulation).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2007_2D_final_run_with_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2007_2D_final_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_with_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_with_waves/,A 2D hindcast of 2007 Storm using WWMII+SELFE on the Scituate mesh (includes waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2007_2D_final_run_without_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2007_2D_final_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_without_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_final_run_without_waves/,A 2D hindcast of 2007 Storm using SELFE on the Scituate mesh (does not include waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2007_2D_preliminary_run_waves_only,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_waves_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2007_2D_preliminary_run_waves_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_waves_only/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_waves_only/,A hindcast of 2007 Storm using WWMII on the Scituate mesh (does not include circulation).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2007_2D_preliminary_run_with_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_with_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2007_2D_preliminary_run_with_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_with_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_with_waves/,A 2D hindcast of 2007 Storm using WWMII+SELFE on the Scituate mesh (includes waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2007_2D_preliminary_run_without_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2007_2D_preliminary_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_without_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2007_2D_preliminary_run_without_waves/,A 2D hindcast of 2007 Storm using SELFE on the Scituate mesh (does not include waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2010_2D_final_run_tide_only,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2010_2D_final_run_tide_only/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2010_2D_final_run_tide_only,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2010_2D_final_run_tide_only/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2010_2D_final_run_tide_only/,A 2D hindcast of Tides (portion of 2010) using SELFE on the Scituate mesh (does not include waves).
inundation_extratropical,Virginia Institute of Marine Science,SELFE,2010_2D_preliminary_run_without_waves,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/inundation_extratropical/VIMS_SELFE/2010_2D_preliminary_run_without_waves/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=inundation_extratropical.VIMS_SELFE.2010_2D_preliminary_run_without_waves,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2010_2D_preliminary_run_without_waves/,Harry Wang,ftp://comt.sura.org/comt_1_archive/inundation_extratropical/VIMS_SELFE/2010_2D_preliminary_run_without_waves/,A 2D hindcast of Tides (portion of 2010) using SELFE on the Scituate mesh (does not include waves).
estuarine_hypoxia,University of Maryland for Environmental Science,CHESROMS,Long_Hood_ChesROMS_BGC/ChesROMS_BGC_1991-­?2005,NA,NA,NA,NA,Willis Long,NA,
estuarine_hypoxia,NOAA,CBOFS,NOAA_CBOFS/CBOFS,NA,NA,NA,NA,,NA,
estuarine_hypoxia,NOAA,CBOFS,NOAA_CBOFS/CBOFS_1termDO_2004,NA,NA,NA,NA,,NA,
estuarine_hypoxia,Old Dominion University,CHESROMS,Scully_ChesROMS_1termDO/ChesROMS_1termDO_1991-2005,NA,NA,NA,NA,Malcolm Scully,NA,
estuarine_hypoxia,Old Dominion University,CHESROMS,Scully_ChesROMS_1termDO/ChesROMS_1termDO_2004-2005,NA,NA,NA,NA,Malcolm Scully,NA,
estuarine_hypoxia,University of Maryland for Environmental Science,CHESROMS,Li_UMCES_ROMS/Case01_Y2004_lres,NA,NA,NA,NA,Yun Li,NA,
estuarine_hypoxia,University of Maryland for Environmental Science,CHESROMS,Li_UMCES_ROMS/Case02_Y2004_hres,NA,NA,NA,NA,Yun Li,NA,
estuarine_hypoxia,University of Maryland for Environmental Science,CHESROMS,Li_UMCES_ROMS/Case03_Y2005_lres,NA,NA,NA,NA,Yun Li,NA,
estuarine_hypoxia,University of Maryland for Environmental Science,CHESROMS,Li_UMCES_ROMS/Case04_Y2005_hres,NA,NA,NA,NA,Yun Li,NA,
estuarine_hypoxia,USACE,CH3D,Shen_VIMS_EFDC/EFDC_DO3d_2004,NA,NA,NA,NA,Jian Shen,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CBOFS2,Bever_et_al_manuscript_runs_VIMS/CBOFS2_2004_2005,NA,NA,NA,NA,Aaron Bever,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CH3D,Bever_et_al_manuscript_runs_VIMS/CH3D_ICM_2004,NA,NA,NA,NA,Aaron Bever,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CH3D,Bever_et_al_manuscript_runs_VIMS/CH3D_ICM_2005,NA,NA,NA,NA,Aaron Bever,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CHESROMS,Bever_et_al_manuscript_runs_VIMS/ChesROMS_constantR_2004,NA,NA,NA,NA,Aaron Bever,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CHESROMS,Bever_et_al_manuscript_runs_VIMS/ChesROMS_constantR_2005,NA,NA,NA,NA,Aaron Bever,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CHESROMS,Bever_et_al_manuscript_runs_VIMS/ChesROMS_DepthDep_2004,NA,NA,NA,NA,Aaron Bever,NA,
estuarine_hypoxia,Virginia Institute of Marine Science,CHESROMS,Bever_et_al_manuscript_runs_VIMS/ChesROMS_DepthDep_2005,NA,NA,NA,NA,Aaron Bever,NA,
shelf_hypoxia,Dalhousie University,ROMS,"
2004-2009_climatology_obc_with_oxygen_hnd_soc_20layers",NA,"http://comt.sura.org/thredds/catalog/comt_1_archive_full/shelf_hypoxia/DAL_ROMS/
2004-2009_climatology_obc_with_oxygen_hnd_soc_20layers/catalog.html","http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=shelf_hypoxia.DAL_ROMS.
2004-2009_climatology_obc_with_oxygen_hnd_soc_20layers","ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/
2004-2009_climatology_obc_with_oxygen_hnd_soc_20layers/",Katja Fennel,"ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/
2004-2009_climatology_obc_with_oxygen_hnd_soc_20layers/",
shelf_hypoxia,Dalhousie University,ROMS,2004-2009_climatology_obc_with_oxygen_inst_rem_20layers,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/shelf_hypoxia/DAL_ROMS/2004-2009_climatology_obc_with_oxygen_inst_rem_20layers/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=shelf_hypoxia.DAL_ROMS.2004-2009_climatology_obc_with_oxygen_inst_rem_20layers,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_climatology_obc_with_oxygen_inst_rem_20layers/,Katja Fennel,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_climatology_obc_with_oxygen_inst_rem_20layers/,
shelf_hypoxia,Dalhousie University,ROMS,2004-2009_hycom_obc_with_oxygen_inst_rem_30layers,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_inst_rem_30layers/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=shelf_hypoxia.DAL_ROMS.2004-2009_hycom_obc_with_oxygen_inst_rem_30layers,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_inst_rem_30layers/,Katja Fennel,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_inst_rem_30layers/,
shelf_hypoxia,Dalhousie University,ROMS,2004-2009_ias_obc_with_oxygen_hnd_soc_30layers,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_hnd_soc_30layers/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=shelf_hypoxia.DAL_ROMS.2004-2009_ias_obc_with_oxygen_hnd_soc_30layers,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_hnd_soc_30layers/,Katja Fennel,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_hnd_soc_30layers/,
shelf_hypoxia,Dalhousie University,ROMS,2004-2009_hycom_obc_with_oxygen_hnd_soc_30layers,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_hnd_soc_30layers/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=shelf_hypoxia.DAL_ROMS.2004-2009_hycom_obc_with_oxygen_hnd_soc_30layers,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_hnd_soc_30layers/,Katja Fennel,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_hycom_obc_with_oxygen_hnd_soc_30layers/,
shelf_hypoxia,Dalhousie University,ROMS,2004-2009_ias_obc_with_oxygen_inst_rem_30layers,NA,http://comt.sura.org/thredds/catalog/comt_1_archive_full/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_inst_rem_30layers/catalog.html,http://comt.sura.org/thredds/comt_1_archive_summary.html?dataset=shelf_hypoxia.DAL_ROMS.2004-2009_ias_obc_with_oxygen_inst_rem_30layers,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_inst_rem_30layers/,Katja Fennel,ftp://comt.sura.org/comt_1_archive/shelf_hypoxia/DAL_ROMS/2004-2009_ias_obc_with_oxygen_inst_rem_30layers/,
shelf_hypoxia,NAVOCEAN,NCOM_AMSEAS,ncom_amseas,NA,NA,NA,NA,Frank Bub,NA,
shelf_hypoxia,NOAA,NGOM,NGOM,NA,NA,NA,NA,Jiangtao Xu,NA,
